,Currency,Exchange,month,date,year
797,AUD,1.2984,6,9,2015
798,EUR,0.889,6,9,2015
799,GBP,0.6537,6,9,2015
800,USD,1.0,6,10,2015
801,CAD,1.2236,6,10,2015
802,AUD,1.2919,6,10,2015
803,EUR,0.8866,6,10,2015
804,GBP,0.6458,6,10,2015
805,USD,1.0,6,11,2015
806,CAD,1.2321,6,11,2015
807,AUD,1.2939,6,11,2015
808,EUR,0.8903,6,11,2015
809,GBP,0.6469,6,11,2015
810,USD,1.0,6,12,2015
811,CAD,1.2303,6,12,2015
812,AUD,1.2977,6,12,2015
813,EUR,0.8913,6,12,2015
814,GBP,0.6457,6,12,2015
815,USD,1.0,6,13,2015
816,CAD,1.2303,6,13,2015
817,AUD,1.2977,6,13,2015
818,EUR,0.8913,6,13,2015
819,GBP,0.6457,6,13,2015
820,USD,1.0,6,14,2015
821,CAD,1.2303,6,14,2015
822,AUD,1.2977,6,14,2015
823,EUR,0.8913,6,14,2015
824,GBP,0.6457,6,14,2015
825,USD,1.0,6,15,2015
826,CAD,1.2342,6,15,2015
827,AUD,1.2895,6,15,2015
828,EUR,0.8914,6,15,2015
829,GBP,0.6449,6,15,2015
830,USD,1.0,6,16,2015
831,CAD,1.2343,6,16,2015
832,AUD,1.2913,6,16,2015
833,EUR,0.8917,6,16,2015
834,GBP,0.6404,6,16,2015
835,USD,1.0,6,17,2015
836,CAD,1.2312,6,17,2015
837,AUD,1.3028,6,17,2015
838,EUR,0.8866,6,17,2015
839,GBP,0.6357,6,17,2015
840,USD,1.0,6,18,2015
841,CAD,1.216,6,18,2015
842,AUD,1.2776,6,18,2015
843,EUR,0.8769,6,18,2015
844,GBP,0.6285,6,18,2015
845,USD,1.0,6,19,2015
846,CAD,1.2271,6,19,2015
847,AUD,1.2914,6,19,2015
848,EUR,0.885,6,19,2015
849,GBP,0.6314,6,19,2015
850,USD,1.0,6,20,2015
851,CAD,1.2271,6,20,2015
852,AUD,1.2914,6,20,2015
853,EUR,0.885,6,20,2015
854,GBP,0.6314,6,20,2015
855,USD,1.0,6,21,2015
856,CAD,1.2271,6,21,2015
857,AUD,1.2914,6,21,2015
858,EUR,0.885,6,21,2015
859,GBP,0.6314,6,21,2015
860,USD,1.0,6,22,2015
861,CAD,1.2234,6,22,2015
862,AUD,1.2883,6,22,2015
863,EUR,0.8814,6,22,2015
864,GBP,0.6319,6,22,2015
865,USD,1.0,6,23,2015
866,CAD,1.2339,6,23,2015
867,AUD,1.2976,6,23,2015
868,EUR,0.8925,6,23,2015
869,GBP,0.6338,6,23,2015
870,USD,1.0,6,24,2015
871,CAD,1.2301,6,24,2015
872,AUD,1.2907,6,24,2015
873,EUR,0.8918,6,24,2015
874,GBP,0.6348,6,24,2015
875,USD,1.0,6,25,2015
876,CAD,1.2384,6,25,2015
877,AUD,1.2919,6,25,2015
878,EUR,0.8924,6,25,2015
879,GBP,0.6359,6,25,2015
880,USD,1.0,6,26,2015
881,CAD,1.2365,6,26,2015
882,AUD,1.3061,6,26,2015
883,EUR,0.8927,6,26,2015
884,GBP,0.6359,6,26,2015
885,USD,1.0,6,27,2015
886,CAD,1.2365,6,27,2015
887,AUD,1.3061,6,27,2015
888,EUR,0.8927,6,27,2015
889,GBP,0.6359,6,27,2015
890,USD,1.0,6,28,2015
891,CAD,1.2365,6,28,2015
892,AUD,1.3061,6,28,2015
893,EUR,0.8927,6,28,2015
894,GBP,0.6359,6,28,2015
895,USD,1.0,6,29,2015
896,CAD,1.2374,6,29,2015
897,AUD,1.3048,6,29,2015
898,EUR,0.8982,6,29,2015
899,GBP,0.6364,6,29,2015
900,USD,1.0,6,30,2015
901,CAD,1.2368,6,30,2015
902,AUD,1.3004,6,30,2015
903,EUR,0.8937,6,30,2015
904,GBP,0.6358,6,30,2015
905,USD,1.0,7,1,2015
906,CAD,1.2524,7,1,2015
907,AUD,1.3025,7,1,2015
908,EUR,0.9009,7,1,2015
909,GBP,0.6388,7,1,2015
910,USD,1.0,7,2,2015
911,CAD,1.2618,7,2,2015
912,AUD,1.3169,7,2,2015
913,EUR,0.9037,7,2,2015
914,GBP,0.6419,7,2,2015
915,USD,1.0,7,3,2015
916,CAD,1.2582,7,3,2015
917,AUD,1.329,7,3,2015
918,EUR,0.9012,7,3,2015
919,GBP,0.6401,7,3,2015
920,USD,1.0,7,4,2015
921,CAD,1.2582,7,4,2015
922,AUD,1.329,7,4,2015
923,EUR,0.9012,7,4,2015
924,GBP,0.6401,7,4,2015
925,USD,1.0,7,5,2015
926,CAD,1.2582,7,5,2015
927,AUD,1.329,7,5,2015
928,EUR,0.9012,7,5,2015
929,GBP,0.6401,7,5,2015
930,USD,1.0,7,6,2015
931,CAD,1.264,7,6,2015
932,AUD,1.3343,7,6,2015
933,EUR,0.9084,7,6,2015
934,GBP,0.6432,7,6,2015
935,USD,1.0,7,7,2015
936,CAD,1.2739,7,7,2015
937,AUD,1.3468,7,7,2015
938,EUR,0.9148,7,7,2015
939,GBP,0.6474,7,7,2015
940,USD,1.0,7,8,2015
941,CAD,1.2743,7,8,2015
942,AUD,1.3485,7,8,2015
943,EUR,0.9071,7,8,2015
944,GBP,0.6507,7,8,2015
945,USD,1.0,7,9,2015
946,CAD,1.2685,7,9,2015
947,AUD,1.3403,7,9,2015
948,EUR,0.9046,7,9,2015
949,GBP,0.6492,7,9,2015
950,USD,1.0,7,10,2015
951,CAD,1.2706,7,10,2015
952,AUD,1.3388,7,10,2015
953,EUR,0.8941,7,10,2015
954,GBP,0.6444,7,10,2015
955,USD,1.0,7,11,2015
956,CAD,1.2706,7,11,2015
957,AUD,1.3388,7,11,2015
958,EUR,0.8941,7,11,2015
959,GBP,0.6444,7,11,2015
960,USD,1.0,7,12,2015
961,CAD,1.2706,7,12,2015
962,AUD,1.3388,7,12,2015
963,EUR,0.8941,7,12,2015
964,GBP,0.6444,7,12,2015
965,USD,1.0,7,13,2015
966,CAD,1.2721,7,13,2015
967,AUD,1.3462,7,13,2015
968,EUR,0.9051,7,13,2015
969,GBP,0.6439,7,13,2015
970,USD,1.0,7,14,2015
971,CAD,1.276,7,14,2015
972,AUD,1.3442,7,14,2015
973,EUR,0.9065,7,14,2015
974,GBP,0.6422,7,14,2015
975,USD,1.0,7,15,2015
976,CAD,1.2744,7,15,2015
977,AUD,1.3401,7,15,2015
978,EUR,0.9083,7,15,2015
979,GBP,0.6399,7,15,2015
980,USD,1.0,7,16,2015
981,CAD,1.2947,7,16,2015
982,AUD,1.3539,7,16,2015
983,EUR,0.9202,7,16,2015
984,GBP,0.6424,7,16,2015
985,USD,1.0,7,17,2015
986,CAD,1.2978,7,17,2015
987,AUD,1.3511,7,17,2015
988,EUR,0.9184,7,17,2015
989,GBP,0.6413,7,17,2015
990,USD,1.0,7,18,2015
991,CAD,1.2978,7,18,2015
992,AUD,1.3511,7,18,2015
993,EUR,0.9184,7,18,2015
994,GBP,0.6413,7,18,2015
995,USD,1.0,7,19,2015
996,CAD,1.2978,7,19,2015
997,AUD,1.3511,7,19,2015
998,EUR,0.9184,7,19,2015
999,GBP,0.6413,7,19,2015
1000,USD,1.0,7,20,2015
1001,CAD,1.2985,7,20,2015
1002,AUD,1.3549,7,20,2015
1003,EUR,0.9215,7,20,2015
1004,GBP,0.6424,7,20,2015
1005,USD,1.0,7,21,2015
1006,CAD,1.2992,7,21,2015
1007,AUD,1.357,7,21,2015
1008,EUR,0.9202,7,21,2015
1009,GBP,0.643,7,21,2015
1010,USD,1.0,7,22,2015
1011,CAD,1.2995,7,22,2015
1012,AUD,1.3543,7,22,2015
1013,EUR,0.9173,7,22,2015
1014,GBP,0.6404,7,22,2015
1015,USD,1.0,7,23,2015
1016,CAD,1.2975,7,23,2015
1017,AUD,1.3496,7,23,2015
1018,EUR,0.9092,7,23,2015
1019,GBP,0.6404,7,23,2015
1020,USD,1.0,7,24,2015
1021,CAD,1.3091,7,24,2015
1022,AUD,1.3765,7,24,2015
1023,EUR,0.9142,7,24,2015
1024,GBP,0.6462,7,24,2015
1025,USD,1.0,7,25,2015
1026,CAD,1.3091,7,25,2015
1027,AUD,1.3765,7,25,2015
1028,EUR,0.9142,7,25,2015
1029,GBP,0.6462,7,25,2015
1030,USD,1.0,7,26,2015
1031,CAD,1.3091,7,26,2015
1032,AUD,1.3765,7,26,2015
1033,EUR,0.9142,7,26,2015
1034,GBP,0.6462,7,26,2015
1035,USD,1.0,7,27,2015
1036,CAD,1.303,7,27,2015
1037,AUD,1.3731,7,27,2015
1038,EUR,0.9043,7,27,2015
1039,GBP,0.6445,7,27,2015
1040,USD,1.0,7,28,2015
1041,CAD,1.3014,7,28,2015
1042,AUD,1.3686,7,28,2015
1043,EUR,0.907,7,28,2015
1044,GBP,0.6416,7,28,2015
1045,USD,1.0,7,29,2015
1046,CAD,1.2955,7,29,2015
1047,AUD,1.3691,7,29,2015
1048,EUR,0.9066,7,29,2015
1049,GBP,0.6394,7,29,2015
1050,USD,1.0,7,30,2015
1051,CAD,1.298,7,30,2015
1052,AUD,1.3752,7,30,2015
1053,EUR,0.9128,7,30,2015
1054,GBP,0.6399,7,30,2015
1055,USD,1.0,7,31,2015
1056,CAD,1.3048,7,31,2015
1057,AUD,1.3805,7,31,2015
1058,EUR,0.9118,7,31,2015
1059,GBP,0.642,7,31,2015
1060,USD,1.0,8,1,2015
1061,CAD,1.3048,8,1,2015
1062,AUD,1.3805,8,1,2015
1063,EUR,0.9118,8,1,2015
1064,GBP,0.642,8,1,2015
1065,USD,1.0,8,2,2015
1066,CAD,1.3048,8,2,2015
1067,AUD,1.3805,8,2,2015
1068,EUR,0.9118,8,2,2015
1069,GBP,0.642,8,2,2015
1070,USD,1.0,8,3,2015
1071,CAD,1.3153,8,3,2015
1072,AUD,1.3762,8,3,2015
1073,EUR,0.9132,8,3,2015
1074,GBP,0.6418,8,3,2015
1075,USD,1.0,8,4,2015
1076,CAD,1.313,8,4,2015
1077,AUD,1.3516,8,4,2015
1078,EUR,0.9113,8,4,2015
1079,GBP,0.6404,8,4,2015
1080,USD,1.0,8,5,2015
1081,CAD,1.3171,8,5,2015
1082,AUD,1.3558,8,5,2015
1083,EUR,0.9189,8,5,2015
1084,GBP,0.6398,8,5,2015
1085,USD,1.0,8,6,2015
1086,CAD,1.3168,8,6,2015
1087,AUD,1.3642,8,6,2015
1088,EUR,0.9187,8,6,2015
1089,GBP,0.6444,8,6,2015
1090,USD,1.0,8,7,2015
1091,CAD,1.3082,8,7,2015
1092,AUD,1.3535,8,7,2015
1093,EUR,0.914,8,7,2015
1094,GBP,0.6445,8,7,2015
1095,USD,1.0,8,8,2015
1096,CAD,1.3082,8,8,2015
1097,AUD,1.3535,8,8,2015
1098,EUR,0.914,8,8,2015
1099,GBP,0.6445,8,8,2015
1100,USD,1.0,8,9,2015
1101,CAD,1.3082,8,9,2015
1102,AUD,1.3535,8,9,2015
1103,EUR,0.914,8,9,2015
1104,GBP,0.6445,8,9,2015
1105,USD,1.0,8,10,2015
1106,CAD,1.3131,8,10,2015
1107,AUD,1.358,8,10,2015
1108,EUR,0.9124,8,10,2015
1109,GBP,0.6452,8,10,2015
1110,USD,1.0,8,11,2015
1111,CAD,1.3075,8,11,2015
1112,AUD,1.3652,8,11,2015
1113,EUR,0.9046,8,11,2015
1114,GBP,0.6412,8,11,2015
1115,USD,1.0,8,12,2015
1116,CAD,1.2969,8,12,2015
1117,AUD,1.3562,8,12,2015
1118,EUR,0.8965,8,12,2015
1119,GBP,0.6409,8,12,2015
1120,USD,1.0,8,13,2015
1121,CAD,1.3012,8,13,2015
1122,AUD,1.3611,8,13,2015
1123,EUR,0.9002,8,13,2015
1124,GBP,0.6397,8,13,2015
1125,USD,1.0,8,14,2015
1126,CAD,1.3044,8,14,2015
1127,AUD,1.3537,8,14,2015
1128,EUR,0.8952,8,14,2015
1129,GBP,0.6396,8,14,2015
1130,USD,1.0,8,15,2015
1131,CAD,1.3044,8,15,2015
1132,AUD,1.3537,8,15,2015
1133,EUR,0.8952,8,15,2015
1134,GBP,0.6396,8,15,2015
1135,USD,1.0,8,16,2015
1136,CAD,1.3044,8,16,2015
1137,AUD,1.3537,8,16,2015
1138,EUR,0.8952,8,16,2015
1139,GBP,0.6396,8,16,2015
1140,USD,1.0,8,17,2015
1141,CAD,1.3136,8,17,2015
1142,AUD,1.36,8,17,2015
1143,EUR,0.9009,8,17,2015
1144,GBP,0.6401,8,17,2015
1145,USD,1.0,8,18,2015
1146,CAD,1.3105,8,18,2015
1147,AUD,1.3621,8,18,2015
1148,EUR,0.9042,8,18,2015
1149,GBP,0.6367,8,18,2015
1150,USD,1.0,8,19,2015
1151,CAD,1.307,8,19,2015
1152,AUD,1.3609,8,19,2015
1153,EUR,0.9057,8,19,2015
1154,GBP,0.6384,8,19,2015
1155,USD,1.0,8,20,2015
1156,CAD,1.3126,8,20,2015
1157,AUD,1.367,8,20,2015
1158,EUR,0.8942,8,20,2015
1159,GBP,0.6383,8,20,2015
1160,USD,1.0,8,21,2015
1161,CAD,1.3108,8,21,2015
1162,AUD,1.3637,8,21,2015
1163,EUR,0.8864,8,21,2015
1164,GBP,0.6381,8,21,2015
1165,USD,1.0,8,22,2015
1166,CAD,1.3108,8,22,2015
1167,AUD,1.3637,8,22,2015
1168,EUR,0.8864,8,22,2015
1169,GBP,0.6381,8,22,2015
1170,USD,1.0,8,23,2015
1171,CAD,1.3108,8,23,2015
1172,AUD,1.3637,8,23,2015
1173,EUR,0.8864,8,23,2015
1174,GBP,0.6381,8,23,2015
1175,USD,1.0,8,24,2015
1176,CAD,1.3252,8,24,2015
1177,AUD,1.3832,8,24,2015
1178,EUR,0.8698,8,24,2015
1179,GBP,0.6351,8,24,2015
1180,USD,1.0,8,25,2015
1181,CAD,1.3194,8,25,2015
1182,AUD,1.3851,8,25,2015
1183,EUR,0.8691,8,25,2015
1184,GBP,0.6336,8,25,2015
1185,USD,1.0,8,26,2015
1186,CAD,1.3265,8,26,2015
1187,AUD,1.4,8,26,2015
1188,EUR,0.877,8,26,2015
1189,GBP,0.6415,8,26,2015
1190,USD,1.0,8,27,2015
1191,CAD,1.3226,8,27,2015
1192,AUD,1.3993,8,27,2015
1193,EUR,0.8862,8,27,2015
1194,GBP,0.648,8,27,2015
1195,USD,1.0,8,28,2015
1196,CAD,1.3271,8,28,2015
1197,AUD,1.4012,8,28,2015
1198,EUR,0.8875,8,28,2015
1199,GBP,0.6497,8,28,2015
1200,USD,1.0,8,29,2015
1201,CAD,1.3271,8,29,2015
1202,AUD,1.4012,8,29,2015
1203,EUR,0.8875,8,29,2015
1204,GBP,0.6497,8,29,2015
1205,USD,1.0,8,30,2015
1206,CAD,1.3271,8,30,2015
1207,AUD,1.4012,8,30,2015
1208,EUR,0.8875,8,30,2015
1209,GBP,0.6497,8,30,2015
1210,USD,1.0,8,31,2015
1211,CAD,1.3253,8,31,2015
1212,AUD,1.4046,8,31,2015
1213,EUR,0.8917,8,31,2015
1214,GBP,0.6487,8,31,2015
1215,USD,1.0,9,1,2015
1216,CAD,1.3222,9,1,2015
1217,AUD,1.4201,9,1,2015
1218,EUR,0.89,9,1,2015
1219,GBP,0.6522,9,1,2015
1220,USD,1.0,9,2,2015
1221,CAD,1.3255,9,2,2015
1222,AUD,1.427,9,2,2015
1223,EUR,0.8885,9,2,2015
1224,GBP,0.6547,9,2,2015
1225,USD,1.0,9,3,2015
1226,CAD,1.3263,9,3,2015
1227,AUD,1.428,9,3,2015
1228,EUR,0.8906,9,3,2015
1229,GBP,0.6541,9,3,2015
1230,USD,1.0,9,4,2015
1231,CAD,1.323,9,4,2015
1232,AUD,1.4319,9,4,2015
1233,EUR,0.8978,9,4,2015
1234,GBP,0.6568,9,4,2015
1235,USD,1.0,9,5,2015
1236,CAD,1.323,9,5,2015
1237,AUD,1.4319,9,5,2015
1238,EUR,0.8978,9,5,2015
1239,GBP,0.6568,9,5,2015
1240,USD,1.0,9,6,2015
1241,CAD,1.323,9,6,2015
1242,AUD,1.4319,9,6,2015
1243,EUR,0.8978,9,6,2015
1244,GBP,0.6568,9,6,2015
1245,USD,1.0,9,7,2015
1246,CAD,1.328,9,7,2015
1247,AUD,1.4411,9,7,2015
1248,EUR,0.8972,9,7,2015
1249,GBP,0.6553,9,7,2015
1250,USD,1.0,9,8,2015
1251,CAD,1.3221,9,8,2015
1252,AUD,1.4313,9,8,2015
1253,EUR,0.8959,9,8,2015
1254,GBP,0.649,9,8,2015
1255,USD,1.0,9,9,2015
1256,CAD,1.3248,9,9,2015
1257,AUD,1.4238,9,9,2015
1258,EUR,0.8977,9,9,2015
1259,GBP,0.651,9,9,2015
1260,USD,1.0,9,10,2015
1261,CAD,1.3252,9,10,2015
1262,AUD,1.4154,9,10,2015
1263,EUR,0.8941,9,10,2015
1264,GBP,0.6496,9,10,2015
1265,USD,1.0,9,11,2015
1266,CAD,1.3263,9,11,2015
1267,AUD,1.416,9,11,2015
1268,EUR,0.8875,9,11,2015
1269,GBP,0.6484,9,11,2015
1270,USD,1.0,9,12,2015
1271,CAD,1.3263,9,12,2015
1272,AUD,1.416,9,12,2015
1273,EUR,0.8875,9,12,2015
1274,GBP,0.6484,9,12,2015
1275,USD,1.0,9,13,2015
1276,CAD,1.3263,9,13,2015
1277,AUD,1.416,9,13,2015
1278,EUR,0.8875,9,13,2015
1279,GBP,0.6484,9,13,2015
1280,USD,1.0,9,14,2015
1281,CAD,1.3253,9,14,2015
1282,AUD,1.4042,9,14,2015
1283,EUR,0.8846,9,14,2015
1284,GBP,0.6487,9,14,2015
1285,USD,1.0,9,15,2015
1286,CAD,1.3237,9,15,2015
1287,AUD,1.4033,9,15,2015
1288,EUR,0.8834,9,15,2015
1289,GBP,0.6489,9,15,2015
1290,USD,1.0,9,16,2015
1291,CAD,1.325,9,16,2015
1292,AUD,1.3962,9,16,2015
1293,EUR,0.8906,9,16,2015
1294,GBP,0.6472,9,16,2015
1295,USD,1.0,9,17,2015
1296,CAD,1.3194,9,17,2015
1297,AUD,1.3946,9,17,2015
1298,EUR,0.884,9,17,2015
1299,GBP,0.6441,9,17,2015
1300,USD,1.0,9,18,2015
1301,CAD,1.3027,9,18,2015
1302,AUD,1.3757,9,18,2015
1303,EUR,0.8757,9,18,2015
1304,GBP,0.6391,9,18,2015
1305,USD,1.0,9,19,2015
1306,CAD,1.3027,9,19,2015
1307,AUD,1.3757,9,19,2015
1308,EUR,0.8757,9,19,2015
1309,GBP,0.6391,9,19,2015
1310,USD,1.0,9,20,2015
1311,CAD,1.3027,9,20,2015
1312,AUD,1.3757,9,20,2015
1313,EUR,0.8757,9,20,2015
1314,GBP,0.6391,9,20,2015
1315,USD,1.0,9,21,2015
1316,CAD,1.3183,9,21,2015
1317,AUD,1.3949,9,21,2015
1318,EUR,0.8889,9,21,2015
1319,GBP,0.6438,9,21,2015
1320,USD,1.0,9,22,2015
1321,CAD,1.3271,9,22,2015
1322,AUD,1.4103,9,22,2015
1323,EUR,0.8965,9,22,2015
1324,GBP,0.6475,9,22,2015
1325,USD,1.0,9,23,2015
1326,CAD,1.3265,9,23,2015
1327,AUD,1.4182,9,23,2015
1328,EUR,0.8969,9,23,2015
1329,GBP,0.6544,9,23,2015
1330,USD,1.0,9,24,2015
1331,CAD,1.3379,9,24,2015
1332,AUD,1.4364,9,24,2015
1333,EUR,0.8896,9,24,2015
1334,GBP,0.6571,9,24,2015
1335,USD,1.0,9,25,2015
1336,CAD,1.3313,9,25,2015
1337,AUD,1.4254,9,25,2015
1338,EUR,0.8968,9,25,2015
1339,GBP,0.6589,9,25,2015
1340,USD,1.0,9,26,2015
1341,CAD,1.3313,9,26,2015
1342,AUD,1.4254,9,26,2015
1343,EUR,0.8968,9,26,2015
1344,GBP,0.6589,9,26,2015
1345,USD,1.0,9,27,2015
1346,CAD,1.3313,9,27,2015
1347,AUD,1.4254,9,27,2015
1348,EUR,0.8968,9,27,2015
1349,GBP,0.6589,9,27,2015
1350,USD,1.0,9,28,2015
1351,CAD,1.3358,9,28,2015
1352,AUD,1.4295,9,28,2015
1353,EUR,0.8953,9,28,2015
1354,GBP,0.6582,9,28,2015
1355,USD,1.0,9,29,2015
1356,CAD,1.3388,9,29,2015
1357,AUD,1.4289,9,29,2015
1358,EUR,0.8925,9,29,2015
1359,GBP,0.6597,9,29,2015
1360,USD,1.0,9,30,2015
1361,CAD,1.342,9,30,2015
1362,AUD,1.4227,9,30,2015
1363,EUR,0.8926,9,30,2015
1364,GBP,0.6592,9,30,2015
1365,USD,1.0,10,1,2015
1366,CAD,1.3269,10,1,2015
1367,AUD,1.4146,10,1,2015
1368,EUR,0.8966,10,1,2015
1369,GBP,0.6605,10,1,2015
1370,USD,1.0,10,2,2015
1371,CAD,1.3239,10,2,2015
1372,AUD,1.422,10,2,2015
1373,EUR,0.8961,10,2,2015
1374,GBP,0.6593,10,2,2015
1375,USD,1.0,10,3,2015
1376,CAD,1.3239,10,3,2015
1377,AUD,1.422,10,3,2015
1378,EUR,0.8961,10,3,2015
1379,GBP,0.6593,10,3,2015
1380,USD,1.0,10,4,2015
1381,CAD,1.3239,10,4,2015
1382,AUD,1.422,10,4,2015
1383,EUR,0.8961,10,4,2015
1384,GBP,0.6593,10,4,2015
1385,USD,1.0,10,5,2015
1386,CAD,1.3114,10,5,2015
1387,AUD,1.4109,10,5,2015
1388,EUR,0.89,10,5,2015
1389,GBP,0.6588,10,5,2015
1390,USD,1.0,10,6,2015
1391,CAD,1.3098,10,6,2015
1392,AUD,1.406,10,6,2015
1393,EUR,0.8909,10,6,2015
1394,GBP,0.6592,10,6,2015
1395,USD,1.0,10,7,2015
1396,CAD,1.3003,10,7,2015
1397,AUD,1.3835,10,7,2015
1398,EUR,0.8876,10,7,2015
1399,GBP,0.6531,10,7,2015
1400,USD,1.0,10,8,2015
1401,CAD,1.3047,10,8,2015
1402,AUD,1.3919,10,8,2015
1403,EUR,0.8886,10,8,2015
1404,GBP,0.6545,10,8,2015
1405,USD,1.0,10,9,2015
1406,CAD,1.2936,10,9,2015
1407,AUD,1.3644,10,9,2015
1408,EUR,0.8801,10,9,2015
1409,GBP,0.6519,10,9,2015
1410,USD,1.0,10,10,2015
1411,CAD,1.2936,10,10,2015
1412,AUD,1.3644,10,10,2015
1413,EUR,0.8801,10,10,2015
1414,GBP,0.6519,10,10,2015
1415,USD,1.0,10,11,2015
1416,CAD,1.2936,10,11,2015
1417,AUD,1.3644,10,11,2015
1418,EUR,0.8801,10,11,2015
1419,GBP,0.6519,10,11,2015
1420,USD,1.0,10,12,2015
1421,CAD,1.2927,10,12,2015
1422,AUD,1.3566,10,12,2015
1423,EUR,0.8793,10,12,2015
1424,GBP,0.6508,10,12,2015
1425,USD,1.0,10,13,2015
1426,CAD,1.3047,10,13,2015
1427,AUD,1.3702,10,13,2015
1428,EUR,0.8792,10,13,2015
1429,GBP,0.6576,10,13,2015
1430,USD,1.0,10,14,2015
1431,CAD,1.2985,10,14,2015
1432,AUD,1.3779,10,14,2015
1433,EUR,0.8764,10,14,2015
1434,GBP,0.6501,10,14,2015
1435,USD,1.0,10,15,2015
1436,CAD,1.29,10,15,2015
1437,AUD,1.3648,10,15,2015
1438,EUR,0.8742,10,15,2015
1439,GBP,0.6466,10,15,2015
1440,USD,1.0,10,16,2015
1441,CAD,1.2927,10,16,2015
1442,AUD,1.378,10,16,2015
1443,EUR,0.8803,10,16,2015
1444,GBP,0.6475,10,16,2015
1445,USD,1.0,10,17,2015
1446,CAD,1.2927,10,17,2015
1447,AUD,1.378,10,17,2015
1448,EUR,0.8803,10,17,2015
1449,GBP,0.6475,10,17,2015
1450,USD,1.0,10,18,2015
1451,CAD,1.2927,10,18,2015
1452,AUD,1.378,10,18,2015
1453,EUR,0.8803,10,18,2015
1454,GBP,0.6475,10,18,2015
1455,USD,1.0,10,19,2015
1456,CAD,1.2945,10,19,2015
1457,AUD,1.3748,10,19,2015
1458,EUR,0.8824,10,19,2015
1459,GBP,0.6456,10,19,2015
1460,USD,1.0,10,20,2015
1461,CAD,1.3003,10,20,2015
1462,AUD,1.3727,10,20,2015
1463,EUR,0.8793,10,20,2015
1464,GBP,0.6464,10,20,2015
1465,USD,1.0,10,21,2015
1466,CAD,1.3003,10,21,2015
1467,AUD,1.3834,10,21,2015
1468,EUR,0.8807,10,21,2015
1469,GBP,0.6473,10,21,2015
1470,USD,1.0,10,22,2015
1471,CAD,1.3124,10,22,2015
1472,AUD,1.3871,10,22,2015
1473,EUR,0.8839,10,22,2015
1474,GBP,0.6465,10,22,2015
1475,USD,1.0,10,23,2015
1476,CAD,1.3067,10,23,2015
1477,AUD,1.3759,10,23,2015
1478,EUR,0.9022,10,23,2015
1479,GBP,0.6492,10,23,2015
1480,USD,1.0,10,24,2015
1481,CAD,1.3067,10,24,2015
1482,AUD,1.3759,10,24,2015
1483,EUR,0.9022,10,24,2015
1484,GBP,0.6492,10,24,2015
1485,USD,1.0,10,25,2015
1486,CAD,1.3067,10,25,2015
1487,AUD,1.3759,10,25,2015
1488,EUR,0.9022,10,25,2015
1489,GBP,0.6492,10,25,2015
1490,USD,1.0,10,26,2015
1491,CAD,1.3152,10,26,2015
1492,AUD,1.3788,10,26,2015
1493,EUR,0.9082,10,26,2015
1494,GBP,0.6524,10,26,2015
1495,USD,1.0,10,27,2015
1496,CAD,1.3219,10,27,2015
1497,AUD,1.3831,10,27,2015
1498,EUR,0.9041,10,27,2015
1499,GBP,0.6522,10,27,2015
1500,USD,1.0,10,28,2015
1501,CAD,1.321,10,28,2015
1502,AUD,1.4018,10,28,2015
1503,EUR,0.9021,10,28,2015
1504,GBP,0.6539,10,28,2015
1505,USD,1.0,10,29,2015
1506,CAD,1.3185,10,29,2015
1507,AUD,1.4132,10,29,2015
1508,EUR,0.9149,10,29,2015
1509,GBP,0.6557,10,29,2015
1510,USD,1.0,10,30,2015
1511,CAD,1.3175,10,30,2015
1512,AUD,1.4109,10,30,2015
1513,EUR,0.9077,10,30,2015
1514,GBP,0.6519,10,30,2015
1515,USD,1.0,10,31,2015
1516,CAD,1.3175,10,31,2015
1517,AUD,1.4109,10,31,2015
1518,EUR,0.9077,10,31,2015
1519,GBP,0.6519,10,31,2015
1520,USD,1.0,11,1,2015
1521,CAD,1.3175,11,1,2015
1522,AUD,1.4109,11,1,2015
1523,EUR,0.9077,11,1,2015
1524,GBP,0.6519,11,1,2015
1525,USD,1.0,11,2,2015
1526,CAD,1.3098,11,2,2015
1527,AUD,1.4011,11,2,2015
1528,EUR,0.9065,11,2,2015
1529,GBP,0.6465,11,2,2015
1530,USD,1.0,11,3,2015
1531,CAD,1.3125,11,3,2015
1532,AUD,1.394,11,3,2015
1533,EUR,0.9111,11,3,2015
1534,GBP,0.6497,11,3,2015
1535,USD,1.0,11,4,2015
1536,CAD,1.307,11,4,2015
1537,AUD,1.3909,11,4,2015
1538,EUR,0.9145,11,4,2015
1539,GBP,0.6487,11,4,2015
1540,USD,1.0,11,5,2015
1541,CAD,1.3158,11,5,2015
1542,AUD,1.3997,11,5,2015
1543,EUR,0.9189,11,5,2015
1544,GBP,0.6548,11,5,2015
1545,USD,1.0,11,6,2015
1546,CAD,1.3201,11,6,2015
1547,AUD,1.3995,11,6,2015
1548,EUR,0.9205,11,6,2015
1549,GBP,0.6606,11,6,2015
1550,USD,1.0,11,7,2015
1551,CAD,1.3201,11,7,2015
1552,AUD,1.3995,11,7,2015
1553,EUR,0.9205,11,7,2015
1554,GBP,0.6606,11,7,2015
1555,USD,1.0,11,8,2015
1556,CAD,1.3201,11,8,2015
1557,AUD,1.3995,11,8,2015
1558,EUR,0.9205,11,8,2015
1559,GBP,0.6606,11,8,2015
1560,USD,1.0,11,9,2015
1561,CAD,1.3256,11,9,2015
